product_id,competitor_name,price,date_tracked
1012,Walmart,707.69,2025-01-05
1012,Newegg,706.75,2025-01-05
1012,Amazon,537.42,2025-01-04
1012,BestBuy,611.65,2025-01-04
1012,Walmart,559.34,2025-01-04
1012,Newegg,598.73,2025-01-04
1012,Amazon,672.5,2025-01-03
1012,BestBuy,535.78,2025-01-03
1012,Walmart,692.67,2025-01-03
1012,Newegg,659.21,2025-01-03
1012,Amazon,615.42,2025-01-02
1012,BestBuy,647.38,2025-01-02
1012,Walmart,573.46,2025-01-02
1012,Newegg,700.53,2025-01-02
1012,Amazon,690.0,2025-01-01
1012,BestBuy,550.77,2025-01-01
1012,Walmart,573.95,2025-01-01
1012,Newegg,582.81,2025-01-01
1012,Amazon,673.05,2024-12-31
1012,BestBuy,592.98,2024-12-31
1012,Walmart,564.14,2024-12-31
1012,Newegg,563.48,2024-12-31
1012,Amazon,635.11,2024-12-30
1012,BestBuy,603.53,2024-12-30
1012,Walmart,705.16,2024-12-30
1012,Newegg,604.58,2024-12-30
1012,Amazon,712.29,2024-12-29
1012,BestBuy,539.72,2024-12-29
1012,Walmart,610.79,2024-12-29
1012,Newegg,663.28,2024-12-29
1012,Amazon,656.04,2024-12-28
1012,BestBuy,618.26,2024-12-28
1012,Walmart,596.83,2024-12-28
1012,Newegg,716.91,2024-12-28
1012,Amazon,539.58,2024-12-27
1012,BestBuy,675.81,2024-12-27
1012,Walmart,613.3,2024-12-27
1012,Newegg,675.37,2024-12-27
1013,Amazon,3044.41,2025-01-25
1013,BestBuy,2887.35,2025-01-25
1013,Walmart,2860.57,2025-01-25
1013,Newegg,2554.96,2025-01-25
1013,Amazon,2347.84,2025-01-24
1013,BestBuy,3063.42,2025-01-24
1013,Walmart,2376.82,2025-01-24
1013,Newegg,2678.45,2025-01-24
1013,Amazon,2944.53,2025-01-23
1013,BestBuy,2479.21,2025-01-23
1013,Walmart,2847.48,2025-01-23
1013,Newegg,2548.47,2025-01-23
1013,Amazon,2505.61,2025-01-22
1013,BestBuy,2784.51,2025-01-22
1013,Walmart,2324.45,2025-01-22
1013,Newegg,2477.23,2025-01-22
1013,Amazon,3047.44,2025-01-21
1013,BestBuy,2605.75,2025-01-21
1013,Walmart,2465.07,2025-01-21
1013,Newegg,3030.48,2025-01-21
1013,Amazon,2444.48,2025-01-20
1013,BestBuy,2715.86,2025-01-20
1013,Walmart,2752.91,2025-01-20
1013,Newegg,2436.78,2025-01-20
1013,Amazon,2853.7,2025-01-19
1013,BestBuy,2490.02,2025-01-19
1013,Walmart,2989.23,2025-01-19
1013,Newegg,2313.77,2025-01-19
1013,Amazon,2985.97,2025-01-18
1013,BestBuy,2499.33,2025-01-18
1013,Walmart,2629.55,2025-01-18
1013,Newegg,2863.24,2025-01-18
1013,Amazon,2477.56,2025-01-17
1013,BestBuy,2437.76,2025-01-17
1013,Walmart,2474.3,2025-01-17
1013,Newegg,3054.84,2025-01-17
1013,Amazon,2867.0,2025-01-16
1013,BestBuy,2591.07,2025-01-16
1013,Walmart,3104.29,2025-01-16
1013,Newegg,2750.53,2025-01-16
1013,Amazon,2858.98,2025-01-15
1013,BestBuy,2882.08,2025-01-15
1013,Walmart,2428.4,2025-01-15
1013,Newegg,2378.71,2025-01-15
1013,Amazon,2747.89,2025-01-14
1013,BestBuy,2379.05,2025-01-14
1013,Walmart,2603.68,2025-01-14
1013,Newegg,2391.28,2025-01-14
1013,Amazon,2817.3,2025-01-13
1013,BestBuy,2810.4,2025-01-13
1013,Walmart,2992.62,2025-01-13
1013,Newegg,2422.2,2025-01-13
1013,Amazon,2640.6,2025-01-12
1013,BestBuy,3116.67,2025-01-12
1013,Walmart,2927.27,2025-01-12
1013,Newegg,3045.87,2025-01-12
1013,Amazon,2385.28,2025-01-11
1013,BestBuy,2720.05,2025-01-11
1013,Walmart,2960.74,2025-01-11
1013,Newegg,2878.87,2025-01-11
1013,Amazon,2862.85,2025-01-10
1013,BestBuy,2444.68,2025-01-10
1013,Walmart,2665.06,2025-01-10
1013,Newegg,2968.92,2025-01-10
1013,Amazon,2482.39,2025-01-09
1013,BestBuy,2811.34,2025-01-09
1013,Walmart,2478.98,2025-01-09
1013,Newegg,3068.83,2025-01-09
1013,Amazon,2817.26,2025-01-08
1013,BestBuy,2884.26,2025-01-08
1013,Walmart,2622.2,2025-01-08
1013,Newegg,3041.7,2025-01-08
1013,Amazon,2771.08,2025-01-07
1013,BestBuy,2773.92,2025-01-07
1013,Walmart,2864.08,2025-01-07
1013,Newegg,2893.03,2025-01-07
1013,Amazon,2783.92,2025-01-06
1013,BestBuy,2383.44,2025-01-06
1013,Walmart,3001.91,2025-01-06
1013,Newegg,2607.67,2025-01-06
1013,Amazon,2394.39,2025-01-05
1013,BestBuy,2326.32,2025-01-05
1013,Walmart,2493.52,2025-01-05
1013,Newegg,2333.91,2025-01-05
1013,Amazon,2671.66,2025-01-04
1013,BestBuy,2834.6,2025-01-04
1013,Walmart,2928.27,2025-01-04
1013,Newegg,2521.38,2025-01-04
1013,Amazon,3023.44,2025-01-03
1013,BestBuy,2942.66,2025-01-03
1013,Walmart,3011.37,2025-01-03
1013,Newegg,2719.85,2025-01-03
1013,Amazon,2913.03,2025-01-02
1013,BestBuy,3023.01,2025-01-02
1013,Walmart,2679.01,2025-01-02
1013,Newegg,2375.43,2025-01-02
1013,Amazon,3079.62,2025-01-01
1013,BestBuy,2608.74,2025-01-01
1013,Walmart,2649.15,2025-01-01
1013,Newegg,2652.65,2025-01-01
1013,Amazon,2543.7,2024-12-31
1013,BestBuy,3094.58,2024-12-31
1013,Walmart,2628.09,2024-12-31
1013,Newegg,2753.31,2024-12-31
1013,Amazon,2893.62,2024-12-30
1013,BestBuy,2883.54,2024-12-30
1013,Walmart,3008.71,2024-12-30
1013,Newegg,3117.23,2024-12-30
1013,Amazon,2745.31,2024-12-29
1013,BestBuy,2677.09,2024-12-29
1013,Walmart,2756.66,2024-12-29
1013,Newegg,3083.79,2024-12-29
1013,Amazon,2690.71,2024-12-28
1013,BestBuy,2563.51,2024-12-28
1013,Walmart,2708.13,2024-12-28
1013,Newegg,3119.44,2024-12-28
1013,Amazon,2372.46,2024-12-27
1013,BestBuy,3112.85,2024-12-27
1013,Walmart,2620.13,2024-12-27
1013,Newegg,2495.01,2024-12-27
1014,Amazon,1186.6,2025-01-25
1014,BestBuy,1212.76,2025-01-25
1014,Walmart,1210.63,2025-01-25
1014,Newegg,1224.31,2025-01-25
1014,Amazon,1041.34,2025-01-24
1014,BestBuy,1089.35,2025-01-24
1014,Walmart,1366.92,2025-01-24
1014,Newegg,1023.39,2025-01-24
1014,Amazon,1239.41,2025-01-23
1014,BestBuy,1019.03,2025-01-23
1014,Walmart,1222.15,2025-01-23
1014,Newegg,1109.66,2025-01-23
1014,Amazon,1182.14,2025-01-22
1014,BestBuy,1368.16,2025-01-22
1014,Walmart,1050.97,2025-01-22
1014,Newegg,1363.63,2025-01-22
1014,Amazon,1373.61,2025-01-21
1014,BestBuy,1270.97,2025-01-21
1014,Walmart,1254.45,2025-01-21
1014,Newegg,1211.49,2025-01-21
1014,Amazon,1256.99,2025-01-20
1014,BestBuy,1031.27,2025-01-20
1014,Walmart,1286.62,2025-01-20
1014,Newegg,1104.96,2025-01-20
1014,Amazon,1111.77,2025-01-19
1014,BestBuy,1194.99,2025-01-19
1014,Walmart,1080.47,2025-01-19
1014,Newegg,1236.41,2025-01-19
1014,Amazon,1118.07,2025-01-18
1014,BestBuy,1232.2,2025-01-18
1014,Walmart,1087.26,2025-01-18
1014,Newegg,1211.23,2025-01-18
1014,Amazon,1325.35,2025-01-17
1014,BestBuy,1092.22,2025-01-17
1014,Walmart,1155.88,2025-01-17
1014,Newegg,1229.85,2025-01-17
1014,Amazon,1256.97,2025-01-16
1014,BestBuy,1162.97,2025-01-16
1014,Walmart,1079.88,2025-01-16
1014,Newegg,1074.78,2025-01-16
1014,Amazon,1279.75,2025-01-15
1014,BestBuy,1042.35,2025-01-15
1014,Walmart,1083.42,2025-01-15
1014,Newegg,1123.42,2025-01-15
1014,Amazon,1371.89,2025-01-14
1014,BestBuy,1361.08,2025-01-14
1014,Walmart,1237.61,2025-01-14
1014,Newegg,1034.78,2025-01-14
1014,Amazon,1209.77,2025-01-13
1014,BestBuy,1352.61,2025-01-13
1014,Walmart,1261.0,2025-01-13
1014,Newegg,1121.19,2025-01-13
1014,Amazon,1083.35,2025-01-12
1014,BestBuy,1065.21,2025-01-12
1014,Walmart,1108.58,2025-01-12
1014,Newegg,1089.88,2025-01-12
1014,Amazon,1169.34,2025-01-11
1014,BestBuy,1030.21,2025-01-11
1014,Walmart,1208.8,2025-01-11
1014,Newegg,1143.96,2025-01-11
1014,Amazon,1363.44,2025-01-10
1014,BestBuy,1158.69,2025-01-10
1014,Walmart,1044.26,2025-01-10
1014,Newegg,1107.15,2025-01-10
1014,Amazon,1040.89,2025-01-09
1014,BestBuy,1317.95,2025-01-09
1014,Walmart,1115.65,2025-01-09
1014,Newegg,1135.23,2025-01-09
1014,Amazon,1211.38,2025-01-08
1014,BestBuy,1350.62,2025-01-08
1014,Walmart,1174.78,2025-01-08
1014,Newegg,1134.78,2025-01-08
1014,Amazon,1324.83,2025-01-07
1014,BestBuy,1174.6,2025-01-07
1014,Walmart,1126.18,2025-01-07
1014,Newegg,1037.32,2025-01-07
1014,Amazon,1338.04,2025-01-06
1014,BestBuy,1050.23,2025-01-06
1014,Walmart,1092.18,2025-01-06
1014,Newegg,1327.44,2025-01-06
1014,Amazon,1036.08,2025-01-05
1014,BestBuy,1168.68,2025-01-05
1014,Walmart,1064.45,2025-01-05
1014,Newegg,1158.39,2025-01-05
1014,Amazon,1310.11,2025-01-04
1014,BestBuy,1302.7,2025-01-04
1014,Walmart,1103.95,2025-01-04
1014,Newegg,1219.92,2025-01-04
1014,Amazon,1161.48,2025-01-03
1014,BestBuy,1169.97,2025-01-03
1014,Walmart,1110.7,2025-01-03
1014,Newegg,1302.57,2025-01-03
1014,Amazon,1048.88,2025-01-02
1014,BestBuy,1372.86,2025-01-02
1014,Walmart,1089.93,2025-01-02
1014,Newegg,1185.12,2025-01-02
1014,Amazon,1188.56,2025-01-01
1014,BestBuy,1281.56,2025-01-01
1014,Walmart,1049.29,2025-01-01
1014,Newegg,1252.19,2025-01-01
1014,Amazon,1099.53,2024-12-31
1014,BestBuy,1092.67,2024-12-31
1014,Walmart,1107.47,2024-12-31
1014,Newegg,1340.59,2024-12-31
1014,Amazon,1372.76,2024-12-30
1014,BestBuy,1062.67,2024-12-30
1014,Walmart,1065.28,2024-12-30
1014,Newegg,1320.93,2024-12-30
1014,Amazon,1177.1,2024-12-29
1014,BestBuy,1345.1,2024-12-29
1014,Walmart,1086.22,2024-12-29
1014,Newegg,1147.39,2024-12-29
1014,Amazon,1255.61,2024-12-28
1014,BestBuy,1184.43,2024-12-28
1014,Walmart,1279.99,2024-12-28
1014,Newegg,1348.32,2024-12-28
1014,Amazon,1307.71,2024-12-27
1014,BestBuy,1023.15,2024-12-27
1014,Walmart,1330.83,2024-12-27
1014,Newegg,1359.86,2024-12-27
1015,Amazon,2284.56,2025-01-25
1015,BestBuy,2100.4,2025-01-25
1015,Walmart,2229.8,2025-01-25
1015,Newegg,2178.13,2025-01-25
1015,Amazon,2041.62,2025-01-24
1015,BestBuy,1987.48,2025-01-24
1015,Walmart,2174.83,2025-01-24
1015,Newegg,1861.6,2025-01-24
1015,Amazon,2185.36,2025-01-23
1015,BestBuy,1883.95,2025-01-23
1015,Walmart,1861.87,2025-01-23
1015,Newegg,1949.34,2025-01-23
1015,Amazon,2046.86,2025-01-22
1015,BestBuy,2170.6,2025-01-22
1015,Walmart,2355.55,2025-01-22
1015,Newegg,2229.44,2025-01-22
1015,Amazon,1977.37,2025-01-21
1015,BestBuy,2136.57,2025-01-21
1015,Walmart,1840.19,2025-01-21
1015,Newegg,1922.0,2025-01-21
1015,Amazon,2270.1,2025-01-20
1015,BestBuy,2350.45,2025-01-20
1015,Walmart,2105.2,2025-01-20
1015,Newegg,1785.56,2025-01-20
1015,Amazon,1754.69,2025-01-19
1015,BestBuy,2033.55,2025-01-19
1015,Walmart,1931.91,2025-01-19
1015,Newegg,1895.17,2025-01-19
1015,Amazon,1852.67,2025-01-18
1015,BestBuy,1792.75,2025-01-18
1015,Walmart,2184.81,2025-01-18
1015,Newegg,2028.14,2025-01-18
1015,Amazon,2146.46,2025-01-17
1015,BestBuy,1874.29,2025-01-17
1015,Walmart,2332.67,2025-01-17
1015,Newegg,2163.38,2025-01-17
1015,Amazon,2269.33,2025-01-16
1015,BestBuy,1804.28,2025-01-16
1015,Walmart,1870.1,2025-01-16
1015,Newegg,1796.26,2025-01-16
1015,Amazon,2278.24,2025-01-15
1015,BestBuy,2319.02,2025-01-15
1015,Walmart,2239.53,2025-01-15
1015,Newegg,1872.04,2025-01-15
1015,Amazon,2142.32,2025-01-14
1015,BestBuy,2314.59,2025-01-14
1015,Walmart,1774.53,2025-01-14
1015,Newegg,2062.24,2025-01-14
1015,Amazon,1757.78,2025-01-13
1015,BestBuy,1810.89,2025-01-13
1015,Walmart,2058.79,2025-01-13
1015,Newegg,2010.73,2025-01-13
1015,Amazon,1880.65,2025-01-12
1015,BestBuy,2017.52,2025-01-12
1015,Walmart,2058.1,2025-01-12
1015,Newegg,1762.1,2025-01-12
1015,Amazon,1908.43,2025-01-11
1015,BestBuy,2319.77,2025-01-11
1015,Walmart,2157.21,2025-01-11
1015,Newegg,2162.84,2025-01-11
1015,Amazon,2330.14,2025-01-10
1015,BestBuy,2361.61,2025-01-10
1015,Walmart,1845.28,2025-01-10
1015,Newegg,1786.83,2025-01-10
1015,Amazon,1848.48,2025-01-09
1015,BestBuy,1916.79,2025-01-09
1015,Walmart,1927.76,2025-01-09
1015,Newegg,1784.29,2025-01-09
1015,Amazon,1901.5,2025-01-08
1015,BestBuy,1803.81,2025-01-08
1015,Walmart,2161.01,2025-01-08
1015,Newegg,1955.32,2025-01-08
1015,Amazon,2145.4,2025-01-07
1015,BestBuy,2227.85,2025-01-07
1015,Walmart,2337.38,2025-01-07
1015,Newegg,2269.06,2025-01-07
1015,Amazon,2238.6,2025-01-06
1015,BestBuy,2108.73,2025-01-06
1015,Walmart,2123.65,2025-01-06
1015,Newegg,1765.97,2025-01-06
1015,Amazon,2340.92,2025-01-05
1015,BestBuy,1821.25,2025-01-05
1015,Walmart,2360.45,2025-01-05
1015,Newegg,2103.45,2025-01-05
1015,Amazon,2275.61,2025-01-04
1015,BestBuy,2339.53,2025-01-04
1015,Walmart,2357.94,2025-01-04
1015,Newegg,2021.74,2025-01-04
1015,Amazon,2070.54,2025-01-03
1015,BestBuy,1923.96,2025-01-03
1015,Walmart,1783.13,2025-01-03
1015,Newegg,2152.07,2025-01-03
1015,Amazon,2330.48,2025-01-02
1015,BestBuy,1994.78,2025-01-02
1015,Walmart,1799.51,2025-01-02
1015,Newegg,2028.81,2025-01-02
1015,Amazon,2229.89,2025-01-01
1015,BestBuy,1891.42,2025-01-01
1015,Walmart,2056.92,2025-01-01
1015,Newegg,2172.79,2025-01-01
1015,Amazon,2301.69,2024-12-31
1015,BestBuy,2014.25,2024-12-31
1015,Walmart,2252.64,2024-12-31
1015,Newegg,1765.16,2024-12-31
1015,Amazon,1834.37,2024-12-30
1015,BestBuy,2067.23,2024-12-30
1015,Walmart,1902.66,2024-12-30
1015,Newegg,1881.6,2024-12-30
1015,Amazon,1958.17,2024-12-29
1015,BestBuy,1778.56,2024-12-29
1015,Walmart,2099.05,2024-12-29
1015,Newegg,1797.76,2024-12-29
1015,Amazon,2239.6,2024-12-28
1015,BestBuy,1795.66,2024-12-28
1015,Walmart,2024.07,2024-12-28
1015,Newegg,1781.62,2024-12-28
1015,Amazon,2135.35,2024-12-27
1015,BestBuy,2200.89,2024-12-27
1015,Walmart,1995.55,2024-12-27
1015,Newegg,2058.27,2024-12-27
1016,Amazon,1335.41,2025-01-25
1016,BestBuy,1571.02,2025-01-25
1016,Walmart,1503.85,2025-01-25
1016,Newegg,1426.16,2025-01-25
1016,Amazon,1633.32,2025-01-24
1016,BestBuy,1329.72,2025-01-24
1016,Walmart,1509.74,2025-01-24
1016,Newegg,1566.35,2025-01-24
1016,Amazon,1324.99,2025-01-23
1016,BestBuy,1511.81,2025-01-23
1016,Walmart,1700.79,2025-01-23
1016,Newegg,1725.06,2025-01-23
1016,Amazon,1767.62,2025-01-22
1016,BestBuy,1642.46,2025-01-22
1016,Walmart,1584.98,2025-01-22
1016,Newegg,1709.6,2025-01-22
1016,Amazon,1633.97,2025-01-21
1016,BestBuy,1503.53,2025-01-21
1016,Walmart,1457.15,2025-01-21
1016,Newegg,1730.36,2025-01-21
1016,Amazon,1736.39,2025-01-20
1016,BestBuy,1755.29,2025-01-20
1016,Walmart,1721.04,2025-01-20
1016,Newegg,1378.99,2025-01-20
1016,Amazon,1377.22,2025-01-19
1016,BestBuy,1528.05,2025-01-19
1016,Walmart,1490.36,2025-01-19
1016,Newegg,1631.62,2025-01-19
1016,Amazon,1737.31,2025-01-18
1016,BestBuy,1591.79,2025-01-18
1016,Walmart,1469.83,2025-01-18
1016,Newegg,1398.7,2025-01-18
1016,Amazon,1684.13,2025-01-17
1016,BestBuy,1566.81,2025-01-17
1016,Walmart,1633.1,2025-01-17
1016,Newegg,1598.11,2025-01-17
1016,Amazon,1409.06,2025-01-16
1016,BestBuy,1695.4,2025-01-16
1016,Walmart,1712.28,2025-01-16
1016,Newegg,1786.44,2025-01-16
1016,Amazon,1663.12,2025-01-15
1016,BestBuy,1436.73,2025-01-15
1016,Walmart,1458.08,2025-01-15
1016,Newegg,1759.22,2025-01-15
1016,Amazon,1388.53,2025-01-14
1016,BestBuy,1456.65,2025-01-14
1016,Walmart,1697.58,2025-01-14
1016,Newegg,1755.22,2025-01-14
1016,Amazon,1787.16,2025-01-13
1016,BestBuy,1351.34,2025-01-13
1016,Walmart,1702.09,2025-01-13
1016,Newegg,1686.79,2025-01-13
1016,Amazon,1550.07,2025-01-12
1016,BestBuy,1647.34,2025-01-12
1016,Walmart,1632.92,2025-01-12
1016,Newegg,1389.83,2025-01-12
1016,Amazon,1721.58,2025-01-11
1016,BestBuy,1409.41,2025-01-11
1016,Walmart,1780.44,2025-01-11
1016,Newegg,1341.3,2025-01-11
1016,Amazon,1690.55,2025-01-10
1016,BestBuy,1391.55,2025-01-10
1016,Walmart,1741.62,2025-01-10
1016,Newegg,1549.51,2025-01-10
1016,Amazon,1387.92,2025-01-09
1016,BestBuy,1598.76,2025-01-09
1016,Walmart,1709.52,2025-01-09
1016,Newegg,1475.33,2025-01-09
1016,Amazon,1601.52,2025-01-08
1016,BestBuy,1345.95,2025-01-08
1016,Walmart,1729.11,2025-01-08
1016,Newegg,1334.44,2025-01-08
1016,Amazon,1755.69,2025-01-07
1016,BestBuy,1466.37,2025-01-07
1016,Walmart,1404.99,2025-01-07
1016,Newegg,1610.18,2025-01-07
1016,Amazon,1413.27,2025-01-06
1016,BestBuy,1464.93,2025-01-06
1016,Walmart,1495.23,2025-01-06
1016,Newegg,1698.32,2025-01-06
1016,Amazon,1524.49,2025-01-05
1016,BestBuy,1722.5,2025-01-05
1016,Walmart,1602.07,2025-01-05
1016,Newegg,1388.83,2025-01-05
1016,Amazon,1650.48,2025-01-04
1016,BestBuy,1783.7,2025-01-04
1016,Walmart,1436.08,2025-01-04
1016,Newegg,1677.87,2025-01-04
1016,Amazon,1415.11,2025-01-03
1016,BestBuy,1461.89,2025-01-03
1016,Walmart,1519.68,2025-01-03
1016,Newegg,1790.16,2025-01-03
1016,Amazon,1324.73,2025-01-02
1016,BestBuy,1706.47,2025-01-02
1016,Walmart,1419.75,2025-01-02
1016,Newegg,1719.35,2025-01-02
1016,Amazon,1477.53,2025-01-01
1016,BestBuy,1470.25,2025-01-01
1016,Walmart,1624.44,2025-01-01
1016,Newegg,1505.26,2025-01-01
1016,Amazon,1685.47,2024-12-31
1016,BestBuy,1398.97,2024-12-31
1016,Walmart,1707.56,2024-12-31
1016,Newegg,1504.89,2024-12-31
1016,Amazon,1680.05,2024-12-30
1016,BestBuy,1543.26,2024-12-30
1016,Walmart,1764.83,2024-12-30
1016,Newegg,1759.0,2024-12-30
1016,Amazon,1383.23,2024-12-29
1016,BestBuy,1536.91,2024-12-29
1016,Walmart,1559.09,2024-12-29
1016,Newegg,1493.76,2024-12-29
1016,Amazon,1716.07,2024-12-28
1016,BestBuy,1742.1,2024-12-28
1016,Walmart,1594.41,2024-12-28
1016,Newegg,1338.39,2024-12-28
1016,Amazon,1333.71,2024-12-27
1016,BestBuy,1758.12,2024-12-27
1016,Walmart,1333.59,2024-12-27
1016,Newegg,1376.9,2024-12-27
1017,Amazon,997.83,2025-01-25
1017,BestBuy,1256.15,2025-01-25
1017,Walmart,1114.92,2025-01-25
1017,Newegg,974.53,2025-01-25
1017,Amazon,1120.28,2025-01-24
1017,BestBuy,947.69,2025-01-24
1017,Walmart,1201.54,2025-01-24
1017,Newegg,1007.98,2025-01-24
1017,Amazon,1256.19,2025-01-23
1017,BestBuy,969.58,2025-01-23
1017,Walmart,1181.6,2025-01-23
1017,Newegg,997.42,2025-01-23
1017,Amazon,958.6,2025-01-22
1017,BestBuy,1147.62,2025-01-22
1017,Walmart,1156.34,2025-01-22
1017,Newegg,1152.05,2025-01-22
1017,Amazon,997.7,2025-01-21
1017,BestBuy,1020.0,2025-01-21
1017,Walmart,1091.05,2025-01-21
1017,Newegg,1024.28,2025-01-21
1017,Amazon,1209.12,2025-01-20
1017,BestBuy,1010.31,2025-01-20
1017,Walmart,1092.03,2025-01-20
1017,Newegg,1024.82,2025-01-20
1017,Amazon,1180.59,2025-01-19
1017,BestBuy,1081.36,2025-01-19
1017,Walmart,989.69,2025-01-19
1017,Newegg,1217.06,2025-01-19
1017,Amazon,970.16,2025-01-18
1017,BestBuy,1249.29,2025-01-18
1017,Walmart,992.9,2025-01-18
1017,Newegg,1149.07,2025-01-18
1017,Amazon,1199.83,2025-01-17
1017,BestBuy,1151.01,2025-01-17
1017,Walmart,1177.09,2025-01-17
1017,Newegg,1234.6,2025-01-17
1017,Amazon,1117.74,2025-01-16
1017,BestBuy,1169.35,2025-01-16
1017,Walmart,1127.17,2025-01-16
1017,Newegg,1000.02,2025-01-16
1017,Amazon,1031.99,2025-01-15
1017,BestBuy,965.68,2025-01-15
1017,Walmart,976.93,2025-01-15
1017,Newegg,1147.09,2025-01-15
1017,Amazon,1012.14,2025-01-14
1017,BestBuy,1187.29,2025-01-14
1017,Walmart,1259.09,2025-01-14
1017,Newegg,1247.31,2025-01-14
1017,Amazon,1039.78,2025-01-13
1017,BestBuy,1161.71,2025-01-13
1017,Walmart,1211.56,2025-01-13
1017,Newegg,1244.0,2025-01-13
1017,Amazon,981.76,2025-01-12
1017,BestBuy,1209.04,2025-01-12
1017,Walmart,1147.82,2025-01-12
1017,Newegg,1099.24,2025-01-12
1017,Amazon,1090.76,2025-01-11
1017,BestBuy,1039.54,2025-01-11
1017,Walmart,1209.38,2025-01-11
1017,Newegg,1010.87,2025-01-11
1017,Amazon,1065.89,2025-01-10
1017,BestBuy,1268.45,2025-01-10
1017,Walmart,1178.17,2025-01-10
1017,Newegg,1007.69,2025-01-10
1017,Amazon,1214.95,2025-01-09
1017,BestBuy,1125.15,2025-01-09
1017,Walmart,1232.56,2025-01-09
1017,Newegg,1150.01,2025-01-09
1017,Amazon,1039.98,2025-01-08
1017,BestBuy,1023.06,2025-01-08
1017,Walmart,985.0,2025-01-08
1017,Newegg,1136.05,2025-01-08
1017,Amazon,1027.03,2025-01-07
1017,BestBuy,1261.28,2025-01-07
1017,Walmart,1207.58,2025-01-07
1017,Newegg,1256.84,2025-01-07
1017,Amazon,1213.31,2025-01-06
1017,BestBuy,1163.2,2025-01-06
1017,Walmart,1102.23,2025-01-06
1017,Newegg,1058.63,2025-01-06
1017,Amazon,1227.69,2025-01-05
1017,BestBuy,1100.84,2025-01-05
1017,Walmart,994.3,2025-01-05
1017,Newegg,1037.26,2025-01-05
1017,Amazon,1229.04,2025-01-04
1017,BestBuy,1193.6,2025-01-04
1017,Walmart,954.61,2025-01-04
1017,Newegg,1209.44,2025-01-04
1017,Amazon,1092.64,2025-01-03
1017,BestBuy,1182.69,2025-01-03
1017,Walmart,1190.13,2025-01-03
1017,Newegg,1091.24,2025-01-03
1017,Amazon,1210.13,2025-01-02
1017,BestBuy,1206.83,2025-01-02
1017,Walmart,1180.2,2025-01-02
1017,Newegg,1181.55,2025-01-02
1017,Amazon,1048.74,2025-01-01
1017,BestBuy,986.43,2025-01-01
1017,Walmart,1112.97,2025-01-01
1017,Newegg,978.7,2025-01-01
1017,Amazon,1128.3,2024-12-31
1017,BestBuy,1273.58,2024-12-31
1017,Walmart,945.18,2024-12-31
1017,Newegg,954.36,2024-12-31
1017,Amazon,1074.78,2024-12-30
1017,BestBuy,1225.59,2024-12-30
1017,Walmart,1028.43,2024-12-30
1017,Newegg,1133.96,2024-12-30
1017,Amazon,1078.53,2024-12-29
1017,BestBuy,1015.34,2024-12-29
1017,Walmart,1158.95,2024-12-29
1017,Newegg,1261.36,2024-12-29
1017,Amazon,1172.46,2024-12-28
1017,BestBuy,1198.85,2024-12-28
1017,Walmart,1011.39,2024-12-28
1017,Newegg,1136.76,2024-12-28
1017,Amazon,1258.7,2024-12-27
1017,BestBuy,1091.87,2024-12-27
1017,Walmart,1221.54,2024-12-27
1017,Newegg,1001.61,2024-12-27
1018,Amazon,1107.87,2025-01-25
1018,BestBuy,1342.92,2025-01-25
1018,Walmart,1092.71,2025-01-25
1018,Newegg,1204.47,2025-01-25
1018,Amazon,1408.09,2025-01-24
1018,BestBuy,1305.14,2025-01-24
1018,Walmart,1345.8,2025-01-24
1018,Newegg,1372.79,2025-01-24
1018,Amazon,1469.52,2025-01-23
1018,BestBuy,1098.62,2025-01-23
1018,Walmart,1367.14,2025-01-23
1018,Newegg,1275.68,2025-01-23
1018,Amazon,1112.75,2025-01-22
1018,BestBuy,1336.23,2025-01-22
1018,Walmart,1407.73,2025-01-22
1018,Newegg,1250.8,2025-01-22
1018,Amazon,1266.26,2025-01-21
1018,BestBuy,1222.75,2025-01-21
1018,Walmart,1266.17,2025-01-21
1018,Newegg,1150.93,2025-01-21
1018,Amazon,1194.78,2025-01-20
1018,BestBuy,1200.13,2025-01-20
1018,Walmart,1406.55,2025-01-20
1018,Newegg,1343.91,2025-01-20
1018,Amazon,1221.75,2025-01-19
1018,BestBuy,1256.37,2025-01-19
1018,Walmart,1142.96,2025-01-19
1018,Newegg,1278.45,2025-01-19
1018,Amazon,1180.08,2025-01-18
1018,BestBuy,1121.86,2025-01-18
1018,Walmart,1280.44,2025-01-18
1018,Newegg,1211.77,2025-01-18
1018,Amazon,1349.74,2025-01-17
1018,BestBuy,1365.38,2025-01-17
1018,Walmart,1277.39,2025-01-17
1018,Newegg,1332.24,2025-01-17
1018,Amazon,1401.12,2025-01-16
1018,BestBuy,1408.43,2025-01-16
1018,Walmart,1378.35,2025-01-16
1018,Newegg,1333.39,2025-01-16
1018,Amazon,1393.55,2025-01-15
1018,BestBuy,1271.3,2025-01-15
1018,Walmart,1254.61,2025-01-15
1018,Newegg,1102.5,2025-01-15
1018,Amazon,1122.01,2025-01-14
1018,BestBuy,1348.66,2025-01-14
1018,Walmart,1213.97,2025-01-14
1018,Newegg,1325.65,2025-01-14
1018,Amazon,1369.41,2025-01-13
1018,BestBuy,1465.4,2025-01-13
1018,Walmart,1241.22,2025-01-13
1018,Newegg,1432.31,2025-01-13
1018,Amazon,1428.78,2025-01-12
1018,BestBuy,1293.48,2025-01-12
1018,Walmart,1114.49,2025-01-12
