user_id,product_id,event_type,event_timestamp,session_duration,quantity,price_paid,rating,review_text
5607,1028,purchase,2024-11-01 10:47:31,,2.0,2317.86,,
5463,1035,browse,2024-11-01 10:47:31,296.0,,,,
5069,1024,browse,2024-11-01 10:47:31,401.0,,,,
5664,1046,browse,2024-11-01 10:47:31,476.0,,,,
5296,1030,purchase,2024-11-01 10:47:31,,1.0,1065.8,,
5843,1030,review,2024-11-01 10:47:31,,,,3.0,Nothing board simply ago decision doctor during ability.
5620,1049,browse,2024-11-01 10:47:31,164.0,,,,
5183,1009,browse,2024-11-01 10:47:31,15.0,,,,
5009,1042,purchase,2024-11-01 10:47:31,,2.0,2188.47,,
5652,1043,purchase,2024-11-01 10:47:31,,2.0,1589.93,,
5987,1043,purchase,2024-11-01 10:47:31,,2.0,1413.89,,
5604,1032,purchase,2024-11-01 10:47:31,,1.0,659.36,,
5530,1024,browse,2024-11-01 10:47:31,282.0,,,,
5041,1013,review,2024-11-01 10:47:31,,,,2.0,Former scientist guess single more he practice.
5675,1008,browse,2024-11-01 10:47:31,259.0,,,,
5702,1049,browse,2024-11-01 10:47:31,307.0,,,,
5977,1042,browse,2024-11-01 10:47:31,532.0,,,,
5721,1000,purchase,2024-11-01 10:47:31,,1.0,729.42,,
5221,1040,browse,2024-11-01 10:47:31,509.0,,,,
5633,1017,browse,2024-11-01 10:47:31,210.0,,,,
5336,1045,purchase,2024-11-01 10:47:31,,1.0,736.18,,
5753,1031,browse,2024-11-01 10:47:31,211.0,,,,
5571,1049,purchase,2024-11-01 10:47:31,,1.0,2310.63,,
5767,1026,browse,2024-11-01 10:47:31,566.0,,,,
5805,1045,purchase,2024-11-01 10:47:31,,2.0,764.97,,
5653,1029,browse,2024-11-01 10:47:31,478.0,,,,
5436,1028,purchase,2024-11-01 10:47:31,,2.0,2217.54,,
5528,1036,browse,2024-11-01 10:47:31,146.0,,,,
5225,1037,browse,2024-11-01 10:47:31,129.0,,,,
5859,1040,purchase,2024-11-01 10:47:31,,1.0,622.22,,
5379,1045,browse,2024-11-01 10:47:31,222.0,,,,
5643,1001,browse,2024-11-01 10:47:31,394.0,,,,
5895,1037,browse,2024-11-01 10:47:31,548.0,,,,
5104,1032,browse,2024-11-01 10:47:31,383.0,,,,
5964,1031,review,2024-11-01 10:47:31,,,,4.0,Example news memory civil cut parent free force employee budget experience agreement owner.
5828,1048,browse,2024-11-01 10:47:31,411.0,,,,
5494,1029,purchase,2024-11-01 10:47:31,,2.0,3287.68,,
5823,1010,review,2024-11-01 10:47:31,,,,3.0,Ok happy together clearly defense movie trip.
5123,1042,purchase,2024-11-01 10:47:31,,1.0,2297.47,,
5780,1001,browse,2024-11-01 10:47:31,540.0,,,,
5097,1048,purchase,2024-11-01 10:47:31,,2.0,1838.79,,
5523,1007,browse,2024-11-01 10:47:31,277.0,,,,
5340,1026,purchase,2024-11-01 10:47:31,,2.0,650.83,,
5465,1027,browse,2024-11-01 10:47:31,46.0,,,,
5865,1031,browse,2024-11-01 10:47:31,551.0,,,,
5016,1017,purchase,2024-11-01 10:47:31,,1.0,920.12,,
5484,1011,browse,2024-11-01 10:47:31,430.0,,,,
5874,1009,purchase,2024-11-01 10:47:31,,1.0,2790.73,,
5703,1032,purchase,2024-11-01 10:47:31,,2.0,613.9,,
5333,1039,purchase,2024-11-01 10:47:31,,2.0,1177.44,,
5396,1026,browse,2024-11-01 10:47:31,526.0,,,,
5250,1046,browse,2024-11-01 10:47:31,120.0,,,,
5558,1036,purchase,2024-11-01 10:47:31,,1.0,683.68,,
5574,1018,purchase,2024-11-01 10:47:31,,1.0,1293.06,,
5155,1026,browse,2024-11-01 10:47:31,277.0,,,,
5694,1045,purchase,2024-11-01 10:47:31,,1.0,606.73,,
5660,1007,browse,2024-11-01 10:47:31,294.0,,,,
5616,1010,browse,2024-11-01 10:47:31,280.0,,,,
5878,1009,purchase,2024-11-01 10:47:31,,2.0,3919.32,,
5637,1023,browse,2024-11-01 10:47:31,442.0,,,,
5262,1035,browse,2024-11-01 10:47:31,420.0,,,,
5120,1007,browse,2024-11-01 10:47:31,393.0,,,,
5641,1045,browse,2024-11-01 10:47:31,493.0,,,,
5297,1009,browse,2024-11-01 10:47:31,96.0,,,,
5678,1014,browse,2024-11-01 10:47:31,352.0,,,,
5600,1014,purchase,2024-11-01 10:47:31,,1.0,1068.56,,
5036,1011,purchase,2024-11-01 10:47:31,,2.0,2891.13,,
5397,1030,browse,2024-11-01 10:47:31,283.0,,,,
5051,1026,browse,2024-11-01 10:47:31,40.0,,,,
5669,1000,browse,2024-11-01 10:47:31,411.0,,,,
5921,1034,browse,2024-11-01 10:47:31,184.0,,,,
5936,1022,browse,2024-11-01 10:47:31,581.0,,,,
5389,1049,browse,2024-11-01 10:47:31,22.0,,,,
5929,1002,browse,2024-11-01 10:47:31,48.0,,,,
5849,1016,purchase,2024-11-01 10:47:31,,1.0,1588.03,,
5107,1030,browse,2024-11-01 10:47:31,216.0,,,,
5170,1048,browse,2024-11-01 10:47:31,540.0,,,,
5543,1028,browse,2024-11-01 10:47:31,143.0,,,,
5716,1017,browse,2024-11-01 10:47:31,178.0,,,,
5788,1008,browse,2024-11-01 10:47:31,577.0,,,,
5382,1024,browse,2024-11-01 10:47:31,57.0,,,,
5147,1034,browse,2024-11-01 10:47:31,18.0,,,,
5257,1011,browse,2024-11-01 10:47:31,164.0,,,,
5202,1014,purchase,2024-11-01 10:47:31,,1.0,1108.13,,
5807,1004,browse,2024-11-01 10:47:31,329.0,,,,
5149,1042,purchase,2024-11-01 10:47:31,,2.0,2524.1,,
5223,1043,review,2024-11-01 10:47:31,,,,3.0,Specific back success soon position bar own wind tough level.
5005,1043,purchase,2024-11-01 10:47:31,,1.0,1405.95,,
5307,1034,review,2024-11-01 10:47:31,,,,2.0,Interview south something story art writer health not yet where their.
5959,1046,purchase,2024-11-01 10:47:31,,1.0,805.14,,
5206,1045,browse,2024-11-01 10:47:31,592.0,,,,
5528,1005,purchase,2024-11-01 10:47:31,,2.0,947.07,,
5149,1048,browse,2024-11-01 10:47:31,80.0,,,,
5967,1012,browse,2024-11-01 10:47:31,556.0,,,,
5748,1047,browse,2024-11-01 10:47:31,81.0,,,,
5306,1013,purchase,2024-11-01 10:47:31,,1.0,2610.92,,
5547,1006,browse,2024-11-01 10:47:31,393.0,,,,
5068,1020,review,2024-11-01 10:47:31,,,,4.0,Stock choose including share real job draw medical.
5596,1046,browse,2024-11-01 10:47:31,571.0,,,,
5584,1031,purchase,2024-11-01 10:47:31,,2.0,2595.23,,
5315,1022,browse,2024-11-01 10:47:31,555.0,,,,
5510,1008,browse,2024-11-01 10:47:31,312.0,,,,
5713,1034,purchase,2024-11-01 10:47:31,,1.0,2128.01,,
5365,1023,browse,2024-11-01 10:47:31,153.0,,,,
5165,1025,purchase,2024-11-01 10:47:31,,2.0,1307.82,,
5685,1000,browse,2024-11-02 10:47:31,413.0,,,,
5697,1013,browse,2024-11-02 10:47:31,68.0,,,,
5923,1006,browse,2024-11-02 10:47:31,261.0,,,,
5449,1025,browse,2024-11-02 10:47:31,463.0,,,,
5257,1048,purchase,2024-11-02 10:47:31,,1.0,1983.62,,
5812,1043,purchase,2024-11-02 10:47:31,,2.0,1920.72,,
5176,1035,browse,2024-11-02 10:47:31,599.0,,,,
5431,1007,purchase,2024-11-02 10:47:31,,2.0,252.99,,
5036,1027,purchase,2024-11-02 10:47:31,,2.0,815.92,,
5784,1011,purchase,2024-11-02 10:47:31,,1.0,4095.39,,
5610,1019,browse,2024-11-02 10:47:31,252.0,,,,
5262,1043,browse,2024-11-02 10:47:31,28.0,,,,
5992,1048,browse,2024-11-02 10:47:31,493.0,,,,
5756,1007,browse,2024-11-02 10:47:31,349.0,,,,
5492,1029,browse,2024-11-02 10:47:31,515.0,,,,
5567,1020,review,2024-11-02 10:47:31,,,,2.0,Eye top data four major move develop by design.
5580,1012,browse,2024-11-02 10:47:31,295.0,,,,
5162,1048,browse,2024-11-02 10:47:31,543.0,,,,
5588,1013,browse,2024-11-02 10:47:31,430.0,,,,
5036,1008,purchase,2024-11-02 10:47:31,,2.0,2038.88,,
5086,1019,review,2024-11-02 10:47:31,,,,1.0,Picture key skin billion suggest serious often social reveal hand prevent center.
5311,1026,browse,2024-11-02 10:47:31,324.0,,,,
5109,1017,browse,2024-11-02 10:47:31,22.0,,,,
5714,1009,purchase,2024-11-02 10:47:31,,1.0,3180.37,,
5257,1037,purchase,2024-11-02 10:47:31,,1.0,3108.0,,
5441,1026,review,2024-11-02 10:47:31,,,,5.0,Election method pass the itself let always test least anyone out hard international.
5605,1031,purchase,2024-11-02 10:47:31,,1.0,2563.98,,
5605,1043,browse,2024-11-02 10:47:31,528.0,,,,
5774,1001,browse,2024-11-02 10:47:31,516.0,,,,
5787,1010,browse,2024-11-02 10:47:31,359.0,,,,
5091,1030,purchase,2024-11-02 10:47:31,,1.0,1333.33,,
5353,1046,browse,2024-11-02 10:47:31,406.0,,,,
5778,1008,purchase,2024-11-02 10:47:31,,2.0,1484.14,,
5498,1003,browse,2024-11-02 10:47:31,226.0,,,,
5306,1015,purchase,2024-11-02 10:47:31,,2.0,1895.11,,
5699,1026,browse,2024-11-02 10:47:31,445.0,,,,
5505,1007,browse,2024-11-02 10:47:31,450.0,,,,
5541,1036,browse,2024-11-02 10:47:31,149.0,,,,
5498,1020,purchase,2024-11-02 10:47:31,,2.0,1186.76,,
5162,1021,browse,2024-11-02 10:47:31,55.0,,,,
5119,1012,review,2024-11-02 10:47:31,,,,4.0,Strong leg region need concern American bar knowledge mother affect draw.
5597,1047,browse,2024-11-02 10:47:31,369.0,,,,
5322,1027,browse,2024-11-02 10:47:31,54.0,,,,
5612,1045,purchase,2024-11-02 10:47:31,,2.0,689.76,,
5961,1047,browse,2024-11-02 10:47:31,316.0,,,,
5843,1007,purchase,2024-11-02 10:47:31,,1.0,348.42,,
5756,1018,browse,2024-11-02 10:47:31,429.0,,,,
5408,1034,browse,2024-11-02 10:47:31,215.0,,,,
5818,1028,browse,2024-11-02 10:47:31,507.0,,,,
5753,1008,browse,2024-11-02 10:47:31,135.0,,,,
5050,1042,browse,2024-11-02 10:47:31,391.0,,,,
5139,1040,purchase,2024-11-02 10:47:31,,1.0,497.74,,
5345,1024,purchase,2024-11-02 10:47:31,,1.0,2622.5,,
5327,1048,browse,2024-11-02 10:47:31,494.0,,,,
5906,1041,browse,2024-11-02 10:47:31,476.0,,,,
5253,1000,purchase,2024-11-02 10:47:31,,2.0,763.8,,
5509,1029,browse,2024-11-02 10:47:31,574.0,,,,
5379,1030,browse,2024-11-02 10:47:31,514.0,,,,
5299,1049,purchase,2024-11-02 10:47:31,,1.0,2128.55,,
5443,1036,browse,2024-11-02 10:47:31,490.0,,,,
5696,1030,browse,2024-11-02 10:47:31,195.0,,,,
5624,1027,purchase,2024-11-02 10:47:31,,2.0,829.38,,
5267,1000,browse,2024-11-02 10:47:31,261.0,,,,
5964,1022,browse,2024-11-02 10:47:31,52.0,,,,
5846,1029,purchase,2024-11-02 10:47:31,,1.0,3036.71,,
5357,1028,browse,2024-11-02 10:47:31,448.0,,,,
5525,1039,browse,2024-11-02 10:47:31,201.0,,,,
5620,1029,browse,2024-11-02 10:47:31,502.0,,,,
5760,1042,browse,2024-11-02 10:47:31,511.0,,,,
5517,1040,browse,2024-11-02 10:47:31,439.0,,,,
5881,1025,browse,2024-11-02 10:47:31,118.0,,,,
5257,1009,browse,2024-11-02 10:47:31,189.0,,,,
5494,1035,browse,2024-11-02 10:47:31,536.0,,,,
5356,1008,browse,2024-11-02 10:47:31,212.0,,,,
5596,1037,purchase,2024-11-02 10:47:31,,1.0,3274.45,,
5664,1011,browse,2024-11-02 10:47:31,156.0,,,,
5887,1040,browse,2024-11-02 10:47:31,99.0,,,,
5615,1020,browse,2024-11-02 10:47:31,547.0,,,,
5029,1002,purchase,2024-11-02 10:47:31,,1.0,1650.68,,
5659,1046,browse,2024-11-02 10:47:31,20.0,,,,
5664,1022,purchase,2024-11-02 10:47:31,,1.0,4182.79,,
5225,1048,browse,2024-11-02 10:47:31,255.0,,,,
5180,1004,review,2024-11-02 10:47:31,,,,5.0,Wrong car term truth toward great I news.
5461,1037,browse,2024-11-02 10:47:31,295.0,,,,
5647,1048,browse,2024-11-02 10:47:31,536.0,,,,
5099,1048,browse,2024-11-02 10:47:31,163.0,,,,
5781,1021,purchase,2024-11-02 10:47:31,,2.0,2636.42,,
5500,1027,review,2024-11-02 10:47:31,,,,4.0,Human would magazine up for evening thing generation one throughout American three.
5361,1004,browse,2024-11-02 10:47:31,478.0,,,,
5333,1035,browse,2024-11-02 10:47:31,341.0,,,,
5356,1013,purchase,2024-11-02 10:47:31,,2.0,3054.78,,
5093,1032,browse,2024-11-02 10:47:31,219.0,,,,
5811,1001,browse,2024-11-02 10:47:31,307.0,,,,
5265,1031,browse,2024-11-02 10:47:31,14.0,,,,
5625,1049,browse,2024-11-02 10:47:31,504.0,,,,
5086,1026,browse,2024-11-02 10:47:31,180.0,,,,
5160,1037,purchase,2024-11-02 10:47:31,,2.0,2605.34,,
5530,1014,purchase,2024-11-02 10:47:31,,2.0,1294.41,,
5373,1038,browse,2024-11-02 10:47:31,343.0,,,,
5175,1021,browse,2024-11-02 10:47:31,119.0,,,,
5046,1025,browse,2024-11-02 10:47:31,290.0,,,,
5555,1035,browse,2024-11-02 10:47:31,408.0,,,,
5107,1035,browse,2024-11-02 10:47:31,375.0,,,,
5771,1036,purchase,2024-11-02 10:47:31,,1.0,815.22,,
5810,1042,browse,2024-11-02 10:47:31,563.0,,,,
5038,1026,purchase,2024-11-02 10:47:31,,1.0,594.45,,
5069,1020,review,2024-11-02 10:47:31,,,,5.0,Focus remember method teach yeah bank bit recognize heart.
5817,1012,browse,2024-11-02 10:47:31,490.0,,,,
5480,1039,browse,2024-11-02 10:47:31,455.0,,,,
5820,1023,purchase,2024-11-02 10:47:31,,1.0,969.93,,
5908,1020,browse,2024-11-02 10:47:31,231.0,,,,
5637,1023,browse,2024-11-02 10:47:31,105.0,,,,
5895,1004,review,2024-11-02 10:47:31,,,,1.0,Political local director floor parent budget response home fund hotel specific newspaper could.
5352,1038,browse,2024-11-02 10:47:31,11.0,,,,
5044,1008,browse,2024-11-02 10:47:31,375.0,,,,
5277,1007,browse,2024-11-02 10:47:31,189.0,,,,
5892,1008,browse,2024-11-02 10:47:31,306.0,,,,
5216,1025,browse,2024-11-02 10:47:31,582.0,,,,
5750,1033,browse,2024-11-02 10:47:31,94.0,,,,
5727,1008,browse,2024-11-02 10:47:31,591.0,,,,
5553,1041,browse,2024-11-02 10:47:31,430.0,,,,
5231,1031,browse,2024-11-02 10:47:31,396.0,,,,
5862,1002,browse,2024-11-02 10:47:31,490.0,,,,
5940,1002,browse,2024-11-02 10:47:31,395.0,,,,
5523,1041,purchase,2024-11-02 10:47:31,,1.0,1044.87,,
5837,1014,browse,2024-11-02 10:47:31,80.0,,,,
5028,1022,browse,2024-11-02 10:47:31,422.0,,,,
5895,1028,browse,2024-11-02 10:47:31,79.0,,,,
5626,1028,browse,2024-11-02 10:47:31,296.0,,,,
5110,1018,browse,2024-11-02 10:47:31,304.0,,,,
5796,1044,browse,2024-11-02 10:47:31,484.0,,,,
5255,1022,browse,2024-11-02 10:47:31,537.0,,,,
5650,1009,browse,2024-11-02 10:47:31,383.0,,,,
5479,1023,browse,2024-11-02 10:47:31,139.0,,,,
5054,1026,purchase,2024-11-02 10:47:31,,1.0,775.74,,
5788,1039,review,2024-11-02 10:47:31,,,,2.0,Enjoy us thought song daughter try season.
5728,1013,browse,2024-11-02 10:47:31,11.0,,,,
5683,1010,browse,2024-11-02 10:47:31,360.0,,,,
5564,1008,review,2024-11-02 10:47:31,,,,2.0,Take contain industry red approach how free.
5248,1028,purchase,2024-11-02 10:47:31,,2.0,2562.96,,
5586,1013,purchase,2024-11-02 10:47:31,,2.0,2283.85,,
5415,1048,purchase,2024-11-02 10:47:31,,2.0,1432.44,,
5315,1018,browse,2024-11-02 10:47:31,83.0,,,,
5354,1011,purchase,2024-11-02 10:47:31,,2.0,3653.42,,
5121,1046,browse,2024-11-02 10:47:31,479.0,,,,
5613,1043,browse,2024-11-02 10:47:31,333.0,,,,
5384,1039,browse,2024-11-02 10:47:31,86.0,,,,
5218,1018,purchase,2024-11-02 10:47:31,,1.0,1119.68,,
5636,1020,browse,2024-11-02 10:47:31,390.0,,,,
5805,1049,purchase,2024-11-02 10:47:31,,2.0,3043.16,,
5546,1002,purchase,2024-11-02 10:47:31,,2.0,1743.01,,
5901,1011,browse,2024-11-02 10:47:31,208.0,,,,
5960,1021,browse,2024-11-02 10:47:31,365.0,,,,
5562,1038,browse,2024-11-02 10:47:31,81.0,,,,
5388,1028,browse,2024-11-02 10:47:31,22.0,,,,
5199,1035,browse,2024-11-02 10:47:31,375.0,,,,
5007,1001,review,2024-11-02 10:47:31,,,,5.0,Possible challenge then seat drive thus cost agreement product laugh enter until base.
5976,1027,purchase,2024-11-02 10:47:31,,2.0,876.45,,
5098,1019,browse,2024-11-02 10:47:31,137.0,,,,
5908,1025,browse,2024-11-02 10:47:31,374.0,,,,
5215,1032,browse,2024-11-02 10:47:31,464.0,,,,
5291,1031,review,2024-11-02 10:47:31,,,,4.0,Series would agency such sometimes point summer such PM number catch brother.
5810,1009,browse,2024-11-02 10:47:31,449.0,,,,
5473,1046,browse,2024-11-02 10:47:31,169.0,,,,
5342,1017,browse,2024-11-02 10:47:31,145.0,,,,
5050,1036,purchase,2024-11-02 10:47:31,,1.0,834.3,,
5182,1012,review,2024-11-02 10:47:31,,,,3.0,Television foreign environmental garden to arm unit food nothing participant.
5242,1037,browse,2024-11-02 10:47:31,478.0,,,,
5196,1016,purchase,2024-11-02 10:47:31,,2.0,1329.04,,
5507,1046,browse,2024-11-02 10:47:31,154.0,,,,
5527,1039,purchase,2024-11-02 10:47:31,,1.0,1017.0,,
5619,1040,browse,2024-11-02 10:47:31,162.0,,,,
5999,1037,browse,2024-11-02 10:47:31,149.0,,,,
5033,1012,browse,2024-11-02 10:47:31,156.0,,,,
5320,1018,purchase,2024-11-02 10:47:31,,2.0,1084.97,,
5848,1020,purchase,2024-11-02 10:47:31,,1.0,1116.97,,
5351,1018,review,2024-11-02 10:47:31,,,,5.0,Seven huge image term others rate change management manager.
5913,1040,purchase,2024-11-02 10:47:31,,1.0,579.93,,
5065,1043,purchase,2024-11-02 10:47:31,,1.0,1905.97,,
5399,1004,browse,2024-11-02 10:47:31,545.0,,,,
5935,1001,purchase,2024-11-02 10:47:31,,2.0,659.64,,
5429,1041,purchase,2024-11-02 10:47:31,,1.0,826.07,,
5116,1044,browse,2024-11-02 10:47:31,545.0,,,,
5495,1031,review,2024-11-02 10:47:31,,,,5.0,Turn prove wind into inside into around.
5164,1042,purchase,2024-11-02 10:47:31,,2.0,2218.41,,
5684,1013,purchase,2024-11-02 10:47:31,,1.0,2814.33,,
5757,1010,purchase,2024-11-02 10:47:31,,2.0,1594.56,,
5683,1018,purchase,2024-11-02 10:47:31,,2.0,1437.13,,
5913,1000,purchase,2024-11-02 10:47:31,,2.0,737.76,,
5402,1038,purchase,2024-11-02 10:47:31,,2.0,1331.61,,
5789,1030,browse,2024-11-02 10:47:31,494.0,,,,
5502,1016,browse,2024-11-02 10:47:31,177.0,,,,
5192,1048,purchase,2024-11-02 10:47:31,,2.0,1411.53,,
5226,1045,purchase,2024-11-02 10:47:31,,1.0,788.92,,
5989,1000,purchase,2024-11-02 10:47:31,,1.0,606.85,,
5534,1036,purchase,2024-11-02 10:47:31,,1.0,716.59,,
5010,1020,browse,2024-11-02 10:47:31,218.0,,,,
5137,1037,review,2024-11-02 10:47:31,,,,2.0,Hospital also year own shake necessary suggest.
5492,1047,browse,2024-11-02 10:47:31,175.0,,,,
5601,1030,browse,2024-11-02 10:47:31,460.0,,,,
5153,1045,browse,2024-11-02 10:47:31,571.0,,,,
5528,1047,browse,2024-11-02 10:47:31,250.0,,,,
5551,1024,browse,2024-11-02 10:47:31,471.0,,,,
5404,1042,browse,2024-11-02 10:47:31,556.0,,,,
5242,1032,purchase,2024-11-02 10:47:31,,1.0,503.17,,
5733,1010,browse,2024-11-02 10:47:31,188.0,,,,
5068,1008,purchase,2024-11-02 10:47:31,,1.0,1588.55,,
5013,1006,purchase,2024-11-02 10:47:31,,2.0,2116.07,,
5504,1037,purchase,2024-11-03 10:47:31,,1.0,2514.97,,
5143,1013,purchase,2024-11-03 10:47:31,,1.0,3186.48,,
5835,1045,purchase,2024-11-03 10:47:31,,1.0,716.86,,
5715,1040,purchase,2024-11-03 10:47:31,,2.0,483.42,,
5336,1041,purchase,2024-11-03 10:47:31,,2.0,866.54,,
5472,1014,purchase,2024-11-03 10:47:31,,1.0,1373.01,,
5100,1001,purchase,2024-11-03 10:47:31,,2.0,659.69,,
5607,1049,browse,2024-11-03 10:47:31,155.0,,,,
5799,1009,browse,2024-11-03 10:47:31,300.0,,,,
5704,1024,purchase,2024-11-03 10:47:31,,1.0,2256.0,,
5285,1022,browse,2024-11-03 10:47:31,25.0,,,,
5882,1037,browse,2024-11-03 10:47:31,543.0,,,,
5264,1031,review,2024-11-03 10:47:31,,,,3.0,Policy since improve draw score pretty while few ability adult big hundred or wish.
5005,1023,browse,2024-11-03 10:47:31,302.0,,,,
5987,1018,browse,2024-11-03 10:47:31,449.0,,,,
5188,1043,browse,2024-11-03 10:47:31,379.0,,,,
5053,1026,browse,2024-11-03 10:47:31,549.0,,,,
5158,1023,purchase,2024-11-03 10:47:31,,1.0,973.23,,
5671,1004,purchase,2024-11-03 10:47:31,,1.0,314.35,,
5038,1045,purchase,2024-11-03 10:47:31,,1.0,830.84,,
5641,1007,browse,2024-11-03 10:47:31,188.0,,,,
5665,1030,purchase,2024-11-03 10:47:31,,2.0,1220.42,,
5120,1024,browse,2024-11-03 10:47:31,476.0,,,,
5526,1002,browse,2024-11-03 10:47:31,491.0,,,,
5788,1035,purchase,2024-11-03 10:47:31,,2.0,2520.64,,
5561,1037,browse,2024-11-03 10:47:31,525.0,,,,
5283,1047,browse,2024-11-03 10:47:31,561.0,,,,
5493,1003,purchase,2024-11-03 10:47:31,,2.0,684.36,,
5114,1000,browse,2024-11-03 10:47:31,177.0,,,,
5084,1033,browse,2024-11-03 10:47:31,243.0,,,,
5367,1032,browse,2024-11-03 10:47:31,148.0,,,,
5251,1007,purchase,2024-11-03 10:47:31,,1.0,371.72,,
5430,1036,review,2024-11-03 10:47:31,,,,2.0,What produce girl huge campaign think style tell over reach ahead.
5847,1001,browse,2024-11-03 10:47:31,331.0,,,,
5131,1025,purchase,2024-11-03 10:47:31,,1.0,1254.52,,
5844,1023,browse,2024-11-03 10:47:31,283.0,,,,
5795,1034,purchase,2024-11-03 10:47:31,,1.0,1852.93,,
5106,1012,browse,2024-11-03 10:47:31,531.0,,,,
5576,1045,browse,2024-11-03 10:47:31,283.0,,,,
5760,1016,review,2024-11-03 10:47:31,,,,4.0,Theory policy culture lead southern off wonder.
5714,1016,browse,2024-11-03 10:47:31,280.0,,,,
5930,1016,browse,2024-11-03 10:47:31,176.0,,,,
5738,1031,browse,2024-11-03 10:47:31,510.0,,,,
5355,1019,browse,2024-11-03 10:47:31,152.0,,,,
5952,1010,browse,2024-11-03 10:47:31,299.0,,,,
5507,1003,browse,2024-11-03 10:47:31,399.0,,,,
5693,1030,review,2024-11-03 10:47:31,,,,2.0,Value until dog least certain president.
5107,1031,browse,2024-11-03 10:47:31,162.0,,,,
5945,1032,browse,2024-11-03 10:47:31,454.0,,,,
5340,1038,purchase,2024-11-03 10:47:31,,1.0,1487.75,,
5598,1037,browse,2024-11-03 10:47:31,161.0,,,,
5883,1046,browse,2024-11-03 10:47:31,284.0,,,,
5834,1004,review,2024-11-03 10:47:31,,,,3.0,Wall sound indicate actually final city piece range investment business can example.
5187,1003,browse,2024-11-03 10:47:31,364.0,,,,
5813,1011,purchase,2024-11-03 10:47:31,,1.0,4032.22,,
5695,1009,purchase,2024-11-03 10:47:31,,1.0,3851.02,,
5747,1024,purchase,2024-11-03 10:47:31,,2.0,2262.78,,
5843,1023,browse,2024-11-03 10:47:31,415.0,,,,
5350,1037,browse,2024-11-03 10:47:31,152.0,,,,
5821,1014,purchase,2024-11-03 10:47:31,,1.0,976.71,,
5315,1042,review,2024-11-03 10:47:31,,,,3.0,Beyond policy federal program any surface magazine.
5453,1045,purchase,2024-11-03 10:47:31,,2.0,806.86,,
5215,1007,browse,2024-11-03 10:47:31,168.0,,,,
5874,1046,browse,2024-11-03 10:47:31,525.0,,,,
5615,1017,purchase,2024-11-03 10:47:31,,1.0,1314.1,,
5289,1001,purchase,2024-11-03 10:47:31,,2.0,663.47,,
5687,1008,browse,2024-11-03 10:47:31,158.0,,,,
5655,1020,purchase,2024-11-03 10:47:31,,1.0,1289.34,,
5841,1024,browse,2024-11-03 10:47:31,429.0,,,,
5348,1002,browse,2024-11-03 10:47:31,387.0,,,,
5118,1046,browse,2024-11-03 10:47:31,364.0,,,,
5375,1043,purchase,2024-11-03 10:47:31,,1.0,1516.21,,
5493,1007,purchase,2024-11-03 10:47:31,,2.0,345.26,,
5694,1036,browse,2024-11-03 10:47:31,203.0,,,,
5545,1019,browse,2024-11-03 10:47:31,432.0,,,,
5240,1044,browse,2024-11-03 10:47:31,294.0,,,,
5241,1016,browse,2024-11-03 10:47:31,416.0,,,,
5439,1028,purchase,2024-11-03 10:47:31,,1.0,2230.58,,
5618,1001,browse,2024-11-03 10:47:31,133.0,,,,
5152,1004,browse,2024-11-03 10:47:31,351.0,,,,
5961,1043,review,2024-11-03 10:47:31,,,,1.0,Central public term she seek then represent.
5664,1022,purchase,2024-11-03 10:47:31,,2.0,3456.4,,
5133,1014,browse,2024-11-03 10:47:31,434.0,,,,
5164,1008,browse,2024-11-03 10:47:31,504.0,,,,
5585,1019,browse,2024-11-03 10:47:31,518.0,,,,
5004,1011,browse,2024-11-03 10:47:31,579.0,,,,
5140,1002,purchase,2024-11-03 10:47:31,,1.0,1806.83,,
5221,1012,browse,2024-11-03 10:47:31,209.0,,,,
5780,1025,purchase,2024-11-03 10:47:31,,2.0,1262.81,,
5267,1042,browse,2024-11-03 10:47:31,284.0,,,,
5473,1030,browse,2024-11-03 10:47:31,57.0,,,,
5017,1012,browse,2024-11-03 10:47:31,221.0,,,,
5801,1016,browse,2024-11-03 10:47:31,299.0,,,,
5647,1048,browse,2024-11-03 10:47:31,556.0,,,,
5060,1002,purchase,2024-11-03 10:47:31,,1.0,1743.59,,
5108,1042,review,2024-11-03 10:47:31,,,,1.0,Scene different left citizen serve conference technology civil.
5509,1025,purchase,2024-11-03 10:47:31,,1.0,1060.99,,
5465,1027,purchase,2024-11-03 10:47:31,,2.0,886.4,,
5428,1036,browse,2024-11-03 10:47:31,547.0,,,,
5301,1031,browse,2024-11-03 10:47:31,473.0,,,,
5805,1017,browse,2024-11-03 10:47:31,581.0,,,,
5658,1033,browse,2024-11-03 10:47:31,104.0,,,,
5515,1005,browse,2024-11-03 10:47:31,182.0,,,,
5711,1035,browse,2024-11-03 10:47:31,361.0,,,,
5497,1010,browse,2024-11-03 10:47:31,69.0,,,,
5047,1046,browse,2024-11-03 10:47:31,90.0,,,,
5200,1004,browse,2024-11-03 10:47:31,15.0,,,,
5344,1049,browse,2024-11-03 10:47:31,530.0,,,,
5517,1038,purchase,2024-11-03 10:47:31,,2.0,1502.9,,
5371,1021,browse,2024-11-03 10:47:31,221.0,,,,
5549,1024,browse,2024-11-03 10:47:31,242.0,,,,
5237,1030,browse,2024-11-03 10:47:31,479.0,,,,
5660,1020,browse,2024-11-03 10:47:31,228.0,,,,
